GEO2,NASA_NM,40990.92159140227,86400.0
GEO2,NASA_AK,31184.042540610782,86400.0
GEO2,SSC_HI,0.0,86400.0
GEO2,SSC_AUS,0.0,36267.14040107078
GEO2,SSC_CHI,72245.66212245316,86400.0
GEO2,NASA_PON,62483.867359410266,86400.0
GEO2,NASA_WAL,69451.94596604654,86400.0
GEO2,SSC_AK,31337.230441904696,86400.0
GEO2,KSAT_MAL,0.0,29382.163764004512
GEO2,NASA_KEN,62630.234312239714,86400.0
GEO1,SSC_SWE,0.0,21368.510611487953
GEO1,SSC_AUS,24588.19620331679,86400.0
GEO1,SANSA_SA,0.0,65034.83794115752
GEO1,KSAT_MAL,12417.768794758407,86400.0
SAT1,NASA_NM,6073.49712600153,6391.695772753946
SAT1,NASA_NM,11928.569158987451,12385.11643322048
SAT1,NASA_NM,17978.719907899962,18285.169780852517
SAT1,NASA_NM,24037.318296524376,24247.742612431917
SAT1,NASA_NM,29947.04892021189,30336.988853334635
SAT1,NASA_NM,35867.29964985341,36321.948857438336
SAT1,SSC_HI,17165.157357262906,17623.500508638324
SAT1,SSC_HI,23279.19746608247,23420.086321576957
SAT1,SSC_HI,47361.99067877902,47733.518652241
SAT1,SSC_HI,53286.82055675733,53681.744011957984
SAT1,SSC_AUS,3511.0500309393556,3903.5031491365644
SAT1,SSC_AUS,21557.981441359025,21930.381168527958
SAT1,SSC_AUS,27470.233857216484,27918.260202384612
SAT1,SSC_AUS,82491.85832489864,82930.06044446629
SAT1,SANSA_SA,14430.34513950478,14679.407597756424
SAT1,SANSA_SA,20251.615875078696,20704.065033588035
SAT1,SANSA_SA,44341.78735918985,44735.96478471542
SAT1,SANSA_SA,50272.26438653924,50684.69386542418
SAT1,SSC_CHI,42960.408400485816,43402.34684247316
SAT1,SSC_CHI,48918.41346188933,49335.960028861955
SAT1,SSC_CHI,54980.0689306955,55257.770001997116
SAT1,SSC_CHI,60955.8304885759,61291.629663162916
SAT1,SSC_CHI,66867.0366654814,67325.8968634859
SAT1,SSC_CHI,72861.36266227001,73178.23680887048
SAT1,NASA_PON,347.87534076037207,752.6405723771564
SAT1,NASA_PON,6278.449251715522,6697.0005262708755
SAT1,NASA_PON,24363.64916136445,24687.935671667354
SAT1,NASA_PON,30255.002071106937,30716.160782684416
SAT1,NASA_PON,85295.41756997017,85702.96398729931
SAT1,NASA_WAL,545.3987091632665,865.177035694145
SAT1,NASA_WAL,6393.338437205607,6857.448041664553
SAT1,NASA_WAL,12379.215246332215,12796.151927109462
SAT1,NASA_WAL,18358.8306298083,18778.155666069764
SAT1,NASA_WAL,24296.90817641873,24761.485919670646
SAT1,NASA_WAL,30297.520937402747,30597.03927648868
SAT1,NASA_WAL,85491.82655008942,85816.29726438095
SAT1,KSAT_MAL,33694.20445714585,34019.82877235129
SAT1,KSAT_MAL,39598.424284684894,39978.75791240436
SAT1,KSAT_MAL,76108.86369198657,76488.17375624363
SAT1,KSAT_MAL,82065.55535122046,82394.67570924539
SAT1,NASA_KEN,341.4230317944808,754.5899343680113
SAT1,NASA_KEN,6282.317815876916,6692.352639678552
SAT1,NASA_KEN,24376.21101591983,24689.355075251337
SAT1,NASA_KEN,30262.62909104768,30724.17861480386
SAT1,NASA_KEN,85289.10808794663,85704.8016042281
GEO3,NASA_NM,0.0,51297.736002984486
GEO3,SSC_SWE,82644.39390181634,86400.0
GEO3,SSC_HI,0.0,11650.578639499961
GEO3,SANSA_SA,52086.02934366867,86400.0
GEO3,SSC_CHI,0.0,81984.8601417469
GEO3,NASA_PON,0.0,74250.69521215445
GEO3,NASA_WAL,0.0,76641.8520304705
GEO3,NASA_KEN,0.0,74578.18471897607
